,summary,Hazard,Impacts,Adaptation,Mitigation,Causes,word
rain,755.8490539012731,0.3130946869249802,-0.41312724205776813,-0.00700712790977832,-3.044014544029579,-0.3099818090321471,rain
row rain,6.949707577339718,0.14220697854757516,-0.3125800769352651,0.13754990276586748,-0.8727717145345344,0.0334108317803409,row rain
While,12.151384748271708,0.061835354858991554,0.1764007039787048,-0.16841405377562202,-1.431515265389458,-0.29336828961069494,While
rain while,5.414707055953391,0.11083801532353847,-0.27869326039262243,0.14261962033445644,-0.623190911411943,0.06094696519876976,rain while
both,13.100577956113789,0.16363556116593964,-0.10111529449331393,-0.0313753985752901,-1.5067284790671511,-0.17230681060295158,both
while both,4.694577213146189,0.0897758227786425,-0.25545383378973247,0.14428770017427128,-0.48048018920328334,0.07688490061327762,while both
teams,16.15708863447418,0.19089461816120826,-0.2486468420146368,0.055341352752861644,-1.7164310091505632,-0.10079088224083702,teams
both team+s,4.355236510442475,0.07759750672049852,-0.24191084870164092,0.14469620149250964,-0.40545104766969875,0.08530373782414838,both team+s
want,6.774967955838019,0.11317497277231664,-0.21789916350481528,0.11534670954262509,-0.8473067680349112,0.015388472168945639,want
team+s want,4.081416528135172,0.06636331625453395,-0.22938072566401768,0.14474487839488462,-0.34051624747453246,0.09260643512498179,team+s want
focus,8.93793429830945,0.0721501915152178,-0.07659146779364838,0.004762534517958431,-0.006432142764193521,-0.11201440826389399,focus
want focus,3.807577902660629,0.05356515406721951,-0.21509121035167486,0.14444573376828876,-0.2710653969417676,0.10042995111814067,want focus
focus the,3.6202765248380167,0.04371828806963147,-0.2041039584470806,0.14397693651857307,-0.22062254204299744,0.1061184239585641,focus the
game,11.581159423052563,0.2644174334177144,-0.4294284354278268,0.013486906464957564,-1.383451721067648,-0.09299685723718719,game
the game,4.083848342285315,0.1942118645929087,-0.3389181386049287,0.004774153717414937,-0.3411118960568223,-0.030770028779261674,the game
regional,4.513520900350075,0.005048943437844955,-0.21303757984835944,0.07757183061948633,-0.44114966742163725,0.3562375664477781,regional
game regional,3.4553226641937895,0.034169178986068846,-0.19346791583760153,0.14333768077508413,-0.17398797440966438,0.11138064399951389,game regional
politics,3.3524184680165745,0.027735572901188235,-0.18631793645870637,0.1428101597730734,-0.14375414716747656,0.11479333862408056,politics
regional politics,3.3524184680165745,0.027735572901188235,-0.18631793645870637,0.1428101597730734,-0.14375414716747656,0.11479333862408056,regional politics
may,19.571724511235395,0.10475608127522619,0.08898527583364112,-0.10789334539553364,-1.9081580287164561,-0.27113693690719237,may
politics may,3.268640389891562,0.022196073735385558,-0.18017461485811043,0.1422963859174735,-0.11844624658564075,0.11765045187577397,politics may
take,10.148946171880054,0.05957127542277831,0.058824243870822426,-0.02147055099685472,-1.251442005712965,-0.14381558803368255,take
may take,3.236076821409558,0.0199645222228874,-0.1777036581868318,0.14207432055155822,-0.10843386958016767,0.11878086447015462,may take
take the,4.013057462520802,-0.05928471120871926,0.09229324386263037,0.040973937240222184,-0.32362554132134846,0.0031154246802132684,take the
attention,3.2604347496729402,-0.012421759486910834,-0.08390635997677655,0.11379863955598411,-0.11593267632844131,0.09328014384766001,attention
the attention,3.1710685863548576,0.015370161222310793,-0.17262401878209382,0.14159056026520583,-0.08814075561921958,0.12107206455688158,the attention
away,4.580030222033243,0.10389382885299092,-0.26582978278426805,0.1266067928686079,-0.45577772784747517,0.06371180177331037,away
attention away,3.1095562705121793,0.010842327949447795,-0.16762873621511584,0.14107967087674253,-0.06855216876566145,0.12328376011389221,attention away
from,116.70852055067547,0.20282354576644152,-0.06423874414497875,-0.15120854983960974,-1.1267564963912502,-0.3387340974918097,from
away from,4.496450878611345,0.10122616409192198,-0.26266135144891545,0.1264449281943273,-0.4373605229978293,0.06556054833304611,away from
cricket,6.335920706802319,0.13161281948876397,-0.30388131935870893,0.1363592293836568,-0.7803072707705233,0.052475132363977606,cricket
from cricket,3.0567356339010994,0.006805237193318505,-0.16318462609157025,0.14059638788070178,-0.05141969128188181,0.12521812487974715,from cricket
Colombo,15.123910467070909,0.21803912916705545,-0.3898614063988201,0.10477449878104865,-1.6503490971332,-0.05550796780496726,Colombo
cricket colombo,3.0064401962230662,0.0028255101757572215,-0.15881328294844654,0.14009504357752028,-0.03482885085151205,0.12709127945383128,cricket colombo
Who,3.0604768133105984,-0.030085823505128326,-0.06235909628999716,0.10975253092745006,-0.052642856214675855,0.09850754481815016,Who
who india,2.951601082443572,-0.0016733592112971167,-0.15388390740804436,0.1394992971802351,-0.01641989397906489,0.12916959755539834,who india
PakistanWhat,2.9206701270739535,-0.0042880576382159094,-0.15102523747049648,0.13913924930455882,-0.005885216569319617,0.13035886472659447,PakistanWhat
india pakistanwhat,2.9206701270739535,-0.0042880576382159094,-0.15102523747049648,0.13913924930455882,-0.005885216569319617,0.13035886472659447,india pakistanwhat
pakistanwhat icc,2.877926835335265,-0.00799742346925002,-0.14697796214272751,0.13861145548983816,0.008857682863711728,0.13202309986974253,pakistanwhat icc
Womens,5.043216434762994,0.011433452276563616,0.021023085883610182,0.03811819292547002,-0.5521161910785929,-0.025619884866639835,Womens
icc women+s,2.86674507328935,-0.00898680999613181,-0.14590011583748305,0.1384673610617009,0.012750603589297594,0.1324625257031857,icc women+s
Cricket,10.323721555000189,0.10949827672288473,-0.09540912234746984,0.05036895815474448,-1.2685164418876989,-0.07890514398687727,Cricket
women+s cricket,2.848140775418104,-0.010650915731175407,-0.14408884594364832,0.13822189210243496,0.019261447054970016,0.1331974355502035,women+s cricket
cricket world,10.395750793036227,0.10013195728077581,-0.08012393874799968,0.05298046970029843,-1.2754692761100277,-0.077025283705233,cricket world
2025When,2.8063107838156585,-0.01401623258091466,-0.1402192591222001,0.13722717308459279,0.03405713652318477,0.13451275040973412,2025When
cup 2025wh+en,2.8063107838156585,-0.01401623258091466,-0.1402192591222001,0.13722717308459279,0.03405713652318477,0.13451275040973412,cup 2025wh+en
Sunday,18.248918938762245,0.2771169395447076,-0.46154739668164785,0.03659517527335943,-1.838177973087698,-0.11483548588681157,Sunday
2025wh+en sunday,2.787054204776476,-0.014975868255514363,-0.13878691748883012,0.13618770867009217,0.04094267149502402,0.1346426750751764,2025wh+en sunday
October,34.95060818059872,0.13201557479022644,0.08931202719034077,-0.16616136733169806,-1.6125889251110146,-0.3486137504873039,October
sunday october,2.7726728762539414,-0.015699546075823242,-0.13770390123725312,0.13539703051021532,0.04611607673172761,0.1347365006163655,sunday october
09:30,2.7510105128535103,-0.016801101073619533,-0.1360506677574036,0.13418222787573153,0.05395956555272821,0.1348724790703252,09:30
october 09:30,2.7510105128535103,-0.016801101073619533,-0.1360506677574036,0.13418222787573153,0.05395956555272821,0.1348724790703252,october 09:30
GMTWhere,2.7416528670232383,-0.017281281507418568,-0.1353282317795809,0.13364841484869125,0.05736689428799692,0.13492917473326776,GMTWhere
09:30 gmtwher+e,2.7416528670232383,-0.017281281507418568,-0.1353282317795809,0.13364841484869125,0.05736689428799692,0.13492917473326776,09:30 gmtwher+e
Premadasa,4.973349948193139,0.11438877986271383,-0.2785194561871885,0.12797353611038173,-0.538165777937368,0.05627223781204166,Premadasa
gmtwher+e premadasa,2.7240162516866007,-0.0181935101320117,-0.1339528209400936,0.13262713923344113,0.06382051457350604,0.1350325785112587,gmtwher+e premadasa
Stadium,6.108576920357812,0.128617477484482,-0.35991092513882644,0.06752937357013443,0.374178520762477,-0.018525532675816928,Stadium
premadasa stadium,4.5372767320205085,0.08663512995118428,-0.2512588860735327,0.14228980382118772,-0.44639912436194773,0.07871741167949842,premadasa stadium
stadium colombo,2.776842437970194,0.019818875994200732,-0.16049894897768102,0.1025689865818772,0.04461340045650383,0.10661812792209219,stadium colombo
Sri,34.473750159867144,0.1811458864459622,-0.12064084695354593,-0.0091852879245911,-2.474270300547234,-0.2041261797794759,Sri
colombo sri,3.8482642524825534,0.05906968200131222,-0.2199439607263904,0.14119591406686174,-0.2816943341741138,0.09630407916948602,colombo sri
LankaHow,2.6828989760221518,-0.02035768731398483,-0.1306743777403364,0.13016656946091099,0.0790299515843139,0.13525539352079802,LankaHow
sri lankahow,2.6828989760221518,-0.02035768731398483,-0.1306743777403364,0.13016656946091099,0.0790299515843139,0.13525539352079802,sri lankahow
follow,3.284545630346605,-0.22848831026995164,0.3400428398082786,-0.07807548864457285,-0.12330045693085327,-0.07208106561299439,follow
lankahow follow,2.66932104750658,-0.021084135136804412,-0.12956907054061695,0.1293286864885743,0.08410371820229398,0.1353231095201528,lankahow follow
Jazeera,2.6586525660034566,-0.021659113960380567,-0.12869251251522537,0.1286612315599187,0.08810842863638156,0.13537419130874612,Jazeera
follow jazeera,2.6586525660034566,-0.021659113960380567,-0.12869251251522537,0.1286612315599187,0.08810842863638156,0.13537419130874612,follow jazeera
Sport,2.6505051409781855,-0.022100731441779927,-0.12801823844607693,0.1281460157529816,0.09117762788441813,0.13541191818476828,Sport
jazeera sport,2.6505051409781855,-0.022100731441779927,-0.12801823844607693,0.1281460157529816,0.09117762788441813,0.13541191818476828,jazeera sport
have,62.350987963877884,0.12774795913268885,0.09316873238521642,-0.19559533823709266,-1.3566182932788566,-0.31240214056762744,have
sport have,2.639820337201407,-0.02268321162698288,-0.12712753096283266,0.1274630379380712,0.0952170082019979,0.13545967890656482,sport have
have live,2.6351491559175044,-0.022939055984907107,-0.12673581489090233,0.12716181864862322,0.09698808290148415,0.1354799385858506,have live
build-up,2.6305875561802314,-0.023189605187589887,-0.12635191773316795,0.12686610313687713,0.09872064232393407,0.13549935432834662,build-up
live build-up,2.6305875561802314,-0.023189605187589887,-0.12635191773316795,0.12686610313687713,0.09872064232393407,0.13549935432834662,live build-up
+8039,2.6192104643506573,-0.02381756401664657,-0.12538849327268714,0.1261217616069284,0.10305494608041825,0.13554617180401318,+8039
build-up +8039,2.6192104643506573,-0.02381756401664657,-0.12538849327268714,0.1261217616069284,0.10305494608041825,0.13554617180401318,build-up +8039
+8039 char+s,2.614180847977411,-0.024096577759574574,-0.12495985269300289,0.12578957540674296,0.10497707176206535,0.13556612816623204,+8039 char+s
Amazon,15.62555502077227,0.180284926754257,-0.28412639153561065,0.07555153690369212,-0.8916273240164683,-0.08495594872874818,Amazon
'Flying,2.763192951257737,-0.06147642070235116,-0.025109269575296855,0.10169747210393931,0.04954099148155741,0.10663046499175555,'Flying
amazon 'flying,2.763192951257737,-0.06147642070235116,-0.025109269575296855,0.10169747210393931,0.04954099148155741,0.10663046499175555,amazon 'flying
Rivers,2.9498952755430694,-0.12176368879908651,0.12739528339153242,0.040499396942740934,-0.015841800951624605,0.0447942097055774,Rivers
'flying river+s,2.773836713039269,-0.06022547569349163,-0.026567192315302555,0.10203761004833573,0.04569641215397023,0.10633242281117233,'flying river+s
Are,7.302992405939683,0.016832998503133852,0.05274192787428736,-0.0751236293511027,0.19558817411064597,-0.16457136365993816,Are
river+s are,2.9609537410939413,-0.1201957288905003,0.12556698591516066,0.041120046814072206,-0.019583557312502244,0.04475167793827072,river+s are
Faltering,2.7907599117549755,-0.05825809271127617,-0.02886462439271295,0.10256952304638062,0.0396139404020581,0.1058596382127306,Faltering
are falte+ring,2.7907599117549755,-0.05825809271127617,-0.02886462439271295,0.10256952304638062,0.0396139404020581,0.1058596382127306,are falte+ring
Drought,2.807392052539271,-0.05634989128879405,-0.031098225328062935,0.10308186114194189,0.033671911737155225,0.10539629432946664,Drought
Will,7.132954623101161,0.13548408683049173,-0.26388198442653327,0.07089757335225498,-0.8987976727768352,0.08071965870200118,Will
drought will,2.820236378860117,-0.05489313546274962,-0.032806885842752195,0.10347059399372599,0.02910716522610999,0.10503936314852376,drought will
Follow,8.12433455469148,0.003524714840447968,0.04012922722728779,-0.055965498496302675,0.32568823429008426,-0.15683618312966227,Follow
will follow,2.8286126950759987,-0.05395092430343475,-0.03391363052495857,0.1037209070144126,0.026141491247023994,0.10480701239803943,will follow
Droughts,4.337537454904291,0.017104203799795752,-0.06454653816714552,0.09374908539144161,-0.40137891141806914,0.04048936350084557,Droughts
follow droughts,2.840824786174403,-0.05258812975923354,-0.035516628177188085,0.1040813936279908,0.021833441276951387,0.10446885434416947,follow droughts
droughts have,4.25445344593126,0.014388702182515613,-0.06336676215307106,0.09434023258959469,-0.3820384349809965,0.043216944041537454,droughts have
withered,4.216658372300008,0.013194163217606069,-0.06300489683641818,0.09467047314360903,-0.37311509050594677,0.04453450588859178,withered
have withered,4.216658372300008,0.013194163217606069,-0.06300489683641818,0.09467047314360903,-0.37311509050594677,0.04453450588859178,have withered
crops,12.974858165294904,-0.12960640500981133,0.41174529800443366,-0.235544785509369,-1.4970856286543202,-0.27557636755203513,crops
withered crops,4.161532544920872,0.011228617530986874,-0.06197220552609119,0.09499364086420238,-0.35995553769777366,0.04634224038730253,withered crops
Peru,4.119829205496003,0.009474211032871471,-0.060558990917412625,0.09503659419570515,-0.3498838385713935,0.04755323888398006,Peru
crops peru,4.119829205496003,0.009474211032871471,-0.060558990917412625,0.09503659419570515,-0.3498838385713935,0.04755323888398006,crops peru
fires,4.18031811728802,-0.011435482102793345,-0.0037419088689100285,0.07509241358345664,-0.3644594793011527,0.028237315637903975,fires
peru fires,4.09777089096494,0.008508725423013948,-0.05973830163492368,0.09503662110926381,-0.3445152717753454,0.04818152316371125,peru fires
fires have,4.25445344593126,0.014388702182515613,-0.06336676215307106,0.09434023258959469,-0.3820384349809965,0.043216944041537454,fires have
